player_id,season,THPAr_scaled,FTr_scaled,Zto3r_scaled,HEIGHT_scaled,WINGSPAN_scaled,FRNTCTTCH_scaled,TOP_scaled,AVGDRIBPERTCH_scaled,ELBWTCH_scaled,POSTUPS_scaled,PNTTOUCH_scaled,DRIVES_scaled,DRPASSPCT_scaled,CSFGA_scaled,PASSESMADE_scaled,SECAST_scaled,PUFGA_scaled,PU3PA_scaled,PSTUPPTSPCT_scaled,PSTUPPASSPCT_scaled,PSTUPASTPCT_scaled,PSTUPTOVPCT_scaled,PNTPTSPCT_scaled,PNTPASSPCT_scaled,AVGFGATTEMPTEDAGAINSTPERGAME_scaled
1629023,2024-25,-0.3085070109405458,0.5388852224147492,-0.4700596285630402,-0.1428471220457281,0.838918204456659,-0.5570117996055987,-0.2773119439421945,-0.46614773737260634,-0.15099929615900767,0.4425087577560604,-0.01925264233908802,0.22792535038152692,-0.9034450011976152,-0.04276857864636276,0.26040274360278887,-0.17745580523065077,-0.4003978722095393,-0.2504621180759565,0.43519037641504804,-0.14536598008240942,-0.266619308834604,0.8469350138672193,-0.0556424270790783,-0.6905877646301578,1.0833064214313026
1629026,2024-25,0.3009106485247865,-1.1709902872584819,-0.4700596285630402,-0.1428471220457281,0.6543197232168246,-1.5120807973640247,-0.9832523600942719,-0.43731719628423804,-0.4929569897506534,-0.48119289222940487,-0.30483350370222434,-0.7846914531583228,0.4635915616655461,-0.7047517959552834,-1.424097126227309,-0.8495224718488609,-0.8061141222283135,-0.7077160362043694,0.5241088709033275,0.8618940279205285,-0.4980476425759539,-0.4305736963514062,0.7554898504271397,0.8640077829779229,-1.5435546384153038
1629027,2024-25,0.21968403932718933,1.5412392144518863,-0.4700596285630402,-1.7320213548044432,0.5461068204210597,0.5055024604006502,3.143783918948642,2.034901702043342,-0.5613485284689825,-0.5651657695008108,-0.7944006946104581,2.4512796364146756,0.5179623340521492,-1.1019417263406357,2.176421552888208,2.510810861242189,2.5072352529250095,3.121785528121089,-1.0637213878159475,0.8618940279205285,-0.4980476425759539,-0.4305736963514062,-0.5167070900826133,0.9458286012730852,0.32605866924863564
1629028,2024-25,-1.7428040954322352,-1.0065829038896739,-0.4700596285630402,1.76416195726473,-1.3635326406806747,0.5532559102885718,-0.7660399243551712,-1.1508730882213531,2.174313020264184,0.5264816350274665,2.8365559712922757,-1.0268389496569825,-1.3151094206961806,0.2882230300080975,-0.30641948747748105,-1.1855558051579658,-0.7384947472251845,-0.8791862555025243,0.6892432178101323,0.15349138492945122,-0.3514763645397656,0.5359624988797907,0.3627310634241293,-0.9360502195156443,2.2168886960359138
1629029,2024-25,0.23298365652195185,1.337616124281928,-0.019182859466538846,-0.1428471220457281,-1.3635326406806747,1.2337425711914498,2.166327958122688,1.2853076337457667,-0.28778237359566594,0.8623731441130901,-0.5496170991563412,2.2311455486886214,0.12959967414784207,-0.43995850903171513,1.3541301472365486,1.5027108613148743,2.9467611904453483,3.007472048588985,-0.15548247982852229,0.6294494106890812,0.11909458073431259,-0.2372664573051668,0.7469516159270742,-0.8988589384723887,1.9980617060679646
1629048,2024-25,-1.6727221417591782,1.4011026617860414,-0.4700596285630402,1.128492264161244,-1.3635326406806747,-0.49731998724569704,-0.8203430332899463,-1.0787967355004324,0.8748737846159295,-0.3972200149579989,1.163868069022477,-1.2029462198378258,-1.5015234974502483,-1.8301232653804484,-0.49802136840602285,-0.8495224718488609,-1.0765916222408298,-0.8791862555025243,1.203700221635177,0.33428164277613237,0.049666080611907554,-0.4305736963514062,0.6786457399265505,-0.7649703267166689,-1.309294582674357
1629060,2024-25,0.03363247412267788,-0.3869395642876812,-0.4700596285630402,0.4928225710577579,-1.3635326406806747,-0.5450734371336186,-0.8203430332899463,-0.949059300602775,-0.28778237359566594,0.10661724867043676,0.3479227508420873,-0.7626780443857173,-0.7170309244435475,0.751611282124342,-0.7295403078613445,-0.8495224718488609,-0.7046850597236199,-0.8220295157364726,0.724175483501956,0.30107526888592556,0.3428086366842842,0.48553452347642395,0.9774839474288416,-0.3633044914495091,0.7743182964571218
1629130,2024-25,1.510634385330541,-1.4465561707930186,-0.4700596285630402,0.1749877245060149,-1.3635326406806747,-0.043662213310444536,-0.7660399243551712,-0.6679615249911843,-0.6297400671873117,-0.5651657695008108,-0.7128061627924192,-0.388450095251425,1.3257566666531084,0.5530163169316654,-0.8333246600309714,-0.8495224718488609,-0.12992037219702318,0.5497322386487661,-1.0637213878159475,-0.9829045215354018,-0.4980476425759539,-0.4305736963514062,0.8664868989279907,-0.5715756652917402,-0.9184739658281952
1629216,2024-25,1.5461563689606737,-1.7194770879189996,-0.4700596285630402,-1.4141865082527,-1.3635326406806747,-1.3568820852282806,-0.5488274886160704,0.3266921425575214,-0.6297400671873117,-0.5651657695008108,-0.7944006946104581,-0.8727450882487444,0.55679860004258,0.023429743084529053,-0.9530758356113102,-0.5134891385397559,-0.5356366222157973,-0.2504621180759565,-1.0637213878159475,-0.9829045215354018,-0.4980476425759539,-0.4305736963514062,1.0116368854291036,1.8012280652679626,-1.0722081103630796
1629312,2024-25,0.8571240762372933,-1.1727684585080567,-0.4700596285630402,-0.4606819685974711,-1.3635326406806747,-1.1658682856765954,-0.9832523600942719,-0.8553600420655781,-0.4929569897506534,-0.5651657695008108,-0.30483350370222434,-0.9828121321117715,1.2869204006626778,-0.10896690037725489,-1.0089597175488014,-0.8495224718488609,-0.9751625597361363,-0.7648727759704211,-1.0637213878159475,2.7066925773764585,-0.4980476425759539,-0.4305736963514062,-0.07271889607920923,0.06811436865225491,-0.8208075681236799
1629599,2024-25,0.30713471274373194,0.13047300776365783,-0.4700596285630402,0.1749877245060149,-1.3635326406806747,-1.1778066481485758,-0.9289492511594968,-0.6391309839028161,-0.5613485284689825,-0.5651657695008108,-0.7944006946104581,-0.8287182707035335,-1.4626872314598176,-0.10896690037725489,-1.3921634794058853,-0.8495224718488609,-0.46801724721266835,-0.6505592964383179,2.1119391296226024,-0.9829045215354018,-0.4980476425759539,-0.4305736963514062,-0.567936497083006,-0.6385199711696,-0.8156830966391839
