lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0.1,beta_0.2,beta_0.3,beta_off.1.1,beta_off.2.1,beta_off.3.1,beta_off.1.2,beta_off.2.2,beta_off.3.2,beta_off.1.3,beta_off.2.3,beta_off.3.3,beta_off.1.4,beta_off.2.4,beta_off.3.4,beta_off.1.5,beta_off.2.5,beta_off.3.5,beta_off.1.6,beta_off.2.6,beta_off.3.6,beta_off.1.7,beta_off.2.7,beta_off.3.7,beta_off.1.8,beta_off.2.8,beta_off.3.8,beta_def.1.1,beta_def.2.1,beta_def.3.1,beta_def.1.2,beta_def.2.2,beta_def.3.2,beta_def.1.3,beta_def.2.3,beta_def.3.3,beta_def.1.4,beta_def.2.4,beta_def.3.4,beta_def.1.5,beta_def.2.5,beta_def.3.5,beta_def.1.6,beta_def.2.6,beta_def.3.6,beta_def.1.7,beta_def.2.7,beta_def.3.7,beta_def.1.8,beta_def.2.8,beta_def.3.8,sigma,y_pred.1,y_pred.2,y_pred.3,y_pred.4,y_pred.5,y_pred.6,y_pred.7,y_pred.8,y_pred.9,y_pred.10,y_pred.11,y_pred.12,y_pred.13,y_pred.14,y_pred.15,y_pred.16,y_pred.17,y_pred.18,y_pred.19,y_pred.20,y_pred.21,y_pred.22,y_pred.23,y_pred.24,y_pred.25,y_pred.26,y_pred.27,y_pred.28,y_pred.29,y_pred.30,y_pred.31,y_pred.32,y_pred.33,y_pred.34,y_pred.35,y_pred.36,y_pred.37,y_pred.38,y_pred.39,y_pred.40,y_pred.41,y_pred.42,y_pred.43,y_pred.44,y_pred.45,y_pred.46,y_pred.47,y_pred.48,y_pred.49,y_pred.50,y_pred.51,y_pred.52,y_pred.53,y_pred.54,y_pred.55,y_pred.56,y_pred.57,y_pred.58,y_pred.59,y_pred.60,y_pred.61,y_pred.62,y_pred.63,y_pred.64,y_pred.65,y_pred.66,y_pred.67,y_pred.68,y_pred.69,y_pred.70,y_pred.71,y_pred.72,y_pred.73,y_pred.74,y_pred.75,y_pred.76,y_pred.77,y_pred.78,y_pred.79,y_pred.80,y_pred.81,y_pred.82,y_pred.83,y_pred.84,y_pred.85,y_pred.86,y_pred.87,y_pred.88,y_pred.89,y_pred.90,y_pred.91,y_pred.92,y_pred.93,y_pred.94,y_pred.95,y_pred.96,y_pred.97,y_pred.98,y_pred.99,y_pred.100
# Adaptation terminated
# Step size = 0.0608468
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-134.19309,0.89350017,0.060846789,6,63,0,157.97454,-0.16821339,0.48840351,-0.48309216,0.15411282,0.15386007,0.25896295,0.46036045,0.1355191,0.76736753,0.78231296,0.19212041,0.7434326,0.45563926,0.17906118,0.24448472,0.70182684,0.0046522392,0.17075192,0.75667653,0.68919077,0.38408199,1.1645038,0.6269728,0.029762164,0.10401684,1.4900975,0.23704889,0.4293384,0.76899292,0.28692321,1.8011568,1.0227273,0.62298261,0.42421676,0.48652085,0.085464455,0.089296703,0.37372154,0.22512526,0.25175444,0.89103467,0.36158722,0.054018491,0.2176734,0.35896989,0.68959337,0.082397016,0.57324244,0.059284261,0.78405707,0.14053824,1.1610015,-0.30602415,-0.56747193,-0.18807166,1.9758175,1.5050712,0.24614591,-1.5353758,0.51869949,0.09731696,0.27892887,0.17256701,-0.016834374,0.61106326,0.54057004,0.015545022,-1.1002286,-0.59779973,1.085132,0.67881677,2.0870977,0.37601012,1.0328551,0.39124036,-0.14834695,-0.89319289,1.0269838,-0.23593412,0.41703472,-0.72339826,0.73569411,-0.66178845,0.4695118,0.30359951,1.1089292,1.1622604,0.44994591,0.36618364,0.20017904,-0.63188636,1.4089634,0.27977204,0.24764541,-0.63254116,0.88116521,0.45828663,0.033912729,-0.46639761,-0.98753729,-0.93199994,-0.14738031,-0.79114881,-0.89947239,0.84755553,-0.36863254,0.10145258,1.2950463,0.57511854,-0.95838428,0.81244853,-0.55777437,0.21460037,1.1765504,0.064914879,0.27001229,0.12941101,-0.25486628,0.015042648,0.62106189,-0.59867574,-0.86779468,0.0020855588,-0.41303186,-0.18372362,0.32286831,-0.20209146,-0.1418353,-1.2309424,0.29744947,-0.54649455,-0.16173071,-0.43866215,-1.2799505,-0.94582664,0.30457993,-1.2248822,0.31131951,1.384564,-0.47486553,0.26883844,-0.11429645,0.67411653,-0.18235077,-0.09596544,-0.076316633,-0.52993408,0.54562827,0.34973712,-0.36480297,0.24051933,-0.84168518
-121.41924,0.98714974,0.060846789,6,63,0,153.01057,-0.10075149,-0.54950391,0.73422559,0.15904577,0.93748375,0.14450837,0.27445739,0.53384074,0.079703683,0.61241525,0.84084936,0.83114342,0.29096092,0.81424427,0.41641325,0.34046885,0.56138558,0.21389987,0.78176309,0.023889825,0.47854905,0.069805351,1.4348428,0.11112729,1.3050629,0.16704315,0.2403949,0.22748013,0.24534253,0.64738418,0.048319985,0.51520064,0.53261223,0.24048864,0.12612673,0.45942799,1.030417,0.55482017,0.48376445,0.88684003,1.8529558,0.10084976,1.2923311,0.58587843,0.21971455,0.46436206,0.36979488,0.7262469,0.79591491,0.45608537,0.58370485,1.1132237,-0.2465974,-0.51523156,-0.10029044,0.37823839,-1.0172057,-1.4866882,-1.1668811,-0.60006866,-1.0651433,0.54782137,-0.22928485,-1.4047092,-0.71145388,0.22850161,0.63520542,-0.70660056,0.4791322,-0.94669067,0.95868552,1.1464832,-0.018031437,-0.23844151,0.19655853,0.055071392,0.012578688,-1.1292362,-1.1788217,-0.84918388,-0.28083944,-1.0207438,-0.64751804,0.6175149,1.6494069,-0.41126177,1.0013229,-0.68027627,-0.24004241,0.66157495,-1.1503055,-0.81774452,-0.097894769,1.0621506,-1.7029109,-1.030955,-0.47100875,0.6490921,-0.27974879,-1.9263007,-0.43401176,-1.157946,-0.17858142,-1.7908175,0.18306287,0.23360333,0.1831072,0.22654145,-0.34669781,-0.5995409,-1.6271392,-0.14093032,0.68183518,0.46904929,1.3300912,0.21068531,-0.99234445,0.10060506,-0.68796981,0.051205404,-0.24060164,-0.64900497,0.72709979,0.29770213,-0.083674705,-0.24644328,0.14324478,-0.31260337,-2.0101355,0.86482557,-0.10643945,-0.64399027,0.14333776,-0.93578236,-0.29132658,-1.3258863,-0.97014475,-0.44499671,0.34555171,0.38228905,0.16254885,0.24591973,0.33361842,0.72107904,0.77093081,0.20545017,-1.1494373,0.68047268,0.62767861,0.84048195,0.055130069,-0.045303417
-125.05229,0.88636846,0.060846789,6,63,0,150.6116,-0.50899603,-0.34625871,-0.36851942,0.19184314,0.82426383,0.29877853,0.48507906,0.51525035,0.034346523,0.59874475,0.8063433,1.5052154,0.24807228,0.57350401,0.67407878,0.28694438,0.43439728,0.35780773,0.93390664,0.020003695,0.37713182,0.16780413,0.38620019,0.12827665,0.48376514,0.88711851,0.95530116,0.078993072,0.24724531,0.75753335,0.093475878,0.49923112,0.66966844,0.1335714,0.096480954,0.32972357,0.41717405,0.45939942,0.9669046,0.88344169,1.7285477,0.028051819,0.31684312,0.14836453,0.22203144,1.25681,0.47633585,0.86936195,0.36801496,0.3366968,0.36296425,1.0777882,-0.94155017,-1.3191523,-0.2975713,0.68331277,0.020473798,-1.06723,-1.0771882,-0.26271702,-0.43945607,-0.20877424,0.52139413,-1.1953745,-0.60228406,0.34736594,0.49228165,-0.73900604,0.025602756,-0.52821716,1.1121793,0.21218641,0.1673146,0.12963637,0.07280062,-0.68248456,-0.76759935,-0.54633437,-0.66239406,-0.79566657,-0.58644062,-0.80803624,-0.84619558,0.78859753,0.93290067,-0.1538633,0.16909092,-0.75698185,-0.0073397776,-0.002454984,-0.89306672,-0.16067295,0.34168305,1.4646086,-1.5495277,0.21329046,-0.85244669,1.0103313,-0.4305022,-1.4855549,-0.8193677,-0.71479998,-0.32970239,-1.4880322,-0.39742572,0.29282863,-0.12355069,0.33938218,-0.036672858,-0.74647039,-1.5473628,-0.92110051,0.54768736,-0.17331233,0.9685916,0.019649406,-0.17212265,0.086610457,-0.94910367,0.43569762,-1.125685,-0.77729142,0.85291722,-0.086193053,-0.51558921,-0.19104435,0.22780805,-0.46635457,-1.509199,0.17206694,0.064683373,-0.7687769,-0.43927344,-1.1531206,-0.87650439,-0.64442126,-1.3328237,-0.84294178,-0.13612278,-0.18110947,-0.12709645,-0.12598237,0.25994139,0.32009534,0.74910496,-0.15445784,-0.30108571,0.54177362,0.48370734,-0.066970601,-0.36169843,-0.54537651
-129.40115,0.96604756,0.060846789,6,63,0,163.37116,-0.13321331,0.51662631,-0.52944996,0.099455685,0.87916085,0.039824859,0.36869359,0.34245749,0.6974973,0.29674734,0.58645283,0.024338541,0.36216816,0.50700744,0.42153236,0.3833001,0.88587306,0.17475849,0.2539549,1.0433701,0.010029256,0.34339601,0.53371451,1.0124352,0.60653195,0.52882501,0.097189028,0.82320452,1.3061936,0.054494198,0.61422517,0.81309214,0.20059025,0.73110252,0.87959081,0.053405994,0.012510841,0.20124494,0.010569756,0.017017779,0.94758396,0.17502956,0.29734397,0.69049221,0.094631977,0.073104074,0.45185515,0.45970848,0.1469808,0.75325392,0.64264821,1.1247704,-0.47993743,-0.56037374,0.31141501,-0.026893023,0.0084216791,-0.7987565,-1.2536773,-0.15450443,-0.31831404,0.038490978,-0.065204273,0.10903515,0.38748025,-0.044916601,0.21109232,-0.88629396,-0.35498342,0.42620603,1.1527101,1.2951015,-0.253669,0.6439268,0.34446842,0.51097367,-0.093237762,0.026041346,-1.5132011,-0.28944972,-0.47815815,-0.30642255,-0.79505692,0.56721609,1.3595925,0.52274718,0.60648093,-0.31429673,-0.30138402,1.2549616,-0.69215644,-0.24312614,0.19080886,-0.003885897,-0.89069297,-0.58477558,0.087161373,-0.28794409,0.34794015,-1.039773,-0.42800044,0.46649058,-1.0592297,-1.4693858,0.74331157,0.1394569,-0.3237854,0.37130326,0.57886524,-0.63028488,0.027867526,0.098540023,0.45438443,0.32830955,1.2481087,0.25824314,-0.14470147,-0.048504157,0.13451165,-0.28545985,-0.077374924,0.34306052,-0.015519179,-0.18959021,0.22656974,0.1850895,-0.1182312,0.80736306,-0.99057109,0.35541445,-0.034628725,-0.027556187,-0.3890982,-0.78061654,-0.66947942,-0.2737286,-0.55708066,-0.44514238,-0.032754638,-0.47885407,0.4132878,0.16357976,0.42475168,-0.38871306,-0.33732833,0.36656503,-0.15547492,0.84989937,0.32839102,0.21521573,-0.21688701,0.29067329
-120.67964,0.98062056,0.060846789,6,63,0,149.97963,-0.70020707,-0.39975385,0.40789447,0.90568276,0.65759083,0.03944995,0.92077939,0.48109519,0.19388195,0.57291606,0.80702896,0.12690756,0.24337774,0.32776023,1.3909352,1.6714547,0.22647506,1.3097366,0.13595394,0.13084837,0.019604825,0.63412723,0.4286596,0.39959752,0.94716294,0.96551116,0.093583665,0.27740052,0.66104127,0.045625075,0.93151885,0.64548589,0.74167349,0.44616266,0.44551668,0.47831712,0.25174842,0.10105395,0.039048203,0.056066899,0.73647929,0.68768824,0.68463457,0.15923874,0.55458449,1.1849259,0.61342716,0.89178617,1.2336122,0.16014987,1.0257359,1.2047442,0.29019893,-0.0082854289,0.35163552,1.7032897,0.23150583,-2.0832979,-1.3404331,-0.61626986,-0.97320892,0.31249429,0.20828595,-1.2319971,-0.46284184,0.18904213,0.5694438,-0.54558137,0.38729936,-0.54296095,0.88618886,1.6500158,0.042745519,0.19425625,0.51644792,0.17706171,-0.18753191,0.32051791,-0.80237878,0.032586012,-0.15429826,0.13403667,-0.54845777,0.71723654,0.054816585,-0.17595906,0.83975749,0.23692248,-0.041185809,0.3141618,-0.93872093,0.063185238,0.2709354,-0.54041998,-0.87183739,0.083857208,0.025267677,-0.45226258,-0.32325265,-1.5342757,-0.56102188,0.06877452,-1.2496773,-1.1539117,-0.12231106,0.0037973555,0.90085271,0.5037117,0.88479498,-1.1638822,-0.75622144,0.19673702,1.1286974,0.65020293,0.73959794,0.60623843,-0.34979521,0.51855593,-0.25872049,0.018417612,-0.29474927,-0.39538499,0.79247067,0.27951624,-1.1690836,-0.50250449,-0.20849004,-0.28593136,-1.9706848,0.54005607,-0.049176518,-0.65291791,-0.56957089,-0.90207488,-0.31403088,-0.84057573,0.14284444,-0.024662932,0.47901152,0.79171072,-0.043693286,0.18406767,0.74344753,-0.058775203,-0.46985401,0.42476966,0.23995121,0.3972302,0.46567834,-0.25532581,-0.4141431,0.34525639
-114.38057,0.97850047,0.060846789,6,63,0,139.14139,0.10486533,-0.2592736,-0.35076484,0.57581697,0.53490882,0.14491146,0.26448042,0.43116225,0.15918917,1.0863685,0.33207741,1.031987,0.68107199,0.46491535,0.82051054,0.41777898,0.5501132,0.14156488,0.77423957,0.23325371,0.12918915,0.33695027,1.7036002,0.78567308,0.10058047,0.39591018,0.94718878,1.2023616,0.55406776,0.04592891,1.1858627,0.11098136,0.53074075,0.65509331,0.47576145,0.72791307,0.76342442,0.34357064,0.26158598,0.38611164,1.0870666,0.27686559,0.35808188,0.35460541,0.34639932,0.16299394,0.25154203,0.91721805,0.2849702,0.090655773,0.71238429,1.0440424,-0.64505631,-0.8463193,0.44042597,0.64679643,-0.21148545,-0.57565124,-0.53841516,-0.048951556,-0.85059228,0.08104502,0.1334521,0.44897415,0.48168307,0.067636906,-0.075092858,0.27343178,-0.46226883,0.44698372,1.5432332,1.8222752,0.22789775,0.54777288,-0.13444387,-0.59358434,0.22992124,0.18995742,0.050004481,-0.5570901,-0.59100865,-0.77536802,-0.92925312,1.0305648,1.5377919,1.0752477,0.91497786,-0.1431408,0.6926531,1.0233518,-0.55779533,0.32037398,0.14695832,0.70602334,-0.3738083,-0.39270005,-0.49191593,0.58163363,0.64101105,-1.5367072,0.027215466,0.053064457,-0.68027774,-0.92612414,0.46188789,0.44297296,-0.58988028,0.25567743,-0.15948466,-0.63490315,-0.0097461128,-0.58609956,0.5912251,0.58154139,1.8456448,0.31079974,-0.29262099,0.44576193,-0.59312858,0.53014494,-0.78184851,-0.09326339,0.58952131,-0.1281342,-0.48192106,0.66934565,-0.24393084,0.77354751,-1.7283453,0.34489974,0.06565035,0.14508423,-0.19303856,0.16028279,-1.1388801,-0.0080038896,-1.190287,-0.39639191,0.11122654,-0.29277603,0.34890266,0.12723762,0.44036123,-0.41214596,0.21652331,0.14770216,-0.16081129,1.4595551,0.27290063,0.33087862,-0.10692078,0.44888615
-127.54434,0.90814117,0.060846789,6,63,0,141.27059,-0.15062437,-0.3154383,0.22481272,0.61467215,0.23354899,0.13892414,1.560417,0.34014458,0.090118307,0.67627786,0.7411891,0.84421494,0.31934348,0.60726425,0.79121775,0.25370316,0.09266802,0.063586097,0.95770882,0.17509348,0.10995553,0.42833396,0.66396443,0.69155862,0.17782762,1.0674856,0.50915043,0.65876349,1.1300603,0.054096822,1.1231552,0.023780292,0.072075127,0.7166425,0.21807466,0.45670677,0.51103858,0.27335551,0.91076833,0.65940765,0.93630675,0.19868887,1.1531779,0.2399937,0.22224885,0.16019265,1.4439468,0.99267502,0.47545957,0.047163875,1.0509314,1.0019614,-0.88046785,-0.8459118,0.15070732,1.2121685,-0.65285063,-0.80333391,-1.9242676,0.3691808,-0.26213589,-0.36482785,-0.44676926,-0.3891308,-1.1304819,-0.31083246,-0.00096856606,-0.78009833,0.1408257,0.69411882,0.39774652,1.7237418,-0.7645518,-0.46506393,-0.080040384,0.13623097,0.062986675,-0.50659031,-1.1360378,-1.0846316,-0.70680877,-1.2018226,-0.9829726,0.36367114,-0.47086932,0.8314024,1.7487214,-1.3060207,0.058745043,-0.12393139,-1.1846277,-0.25187296,-0.22791785,0.78652035,-1.407363,0.41814926,-0.53560057,0.71082667,0.34568031,-1.8870031,-1.1967511,-0.38360288,-0.76394278,-1.7697405,0.78761861,-0.15478089,-0.74444165,0.44385361,-0.064118661,-0.61313772,-1.0454549,-0.30540741,0.64781426,0.2019476,0.47038775,0.69773215,-0.86934247,0.42836741,0.10987831,-0.20765103,-0.61632506,-1.2131434,0.62065634,-0.58946471,-0.33814458,-1.3585035,-0.040262473,-0.97899815,-1.6808458,-0.055049279,-0.32948133,-0.096782029,-0.67594799,-1.32511,-0.90920511,-0.47883348,-1.943679,-0.06649135,-0.020215123,-0.058941809,-0.17173415,-0.14419883,-0.30010668,0.3091125,0.28402934,0.20358069,0.13330502,-0.30219866,0.04470376,0.5193147,-0.45815827,0.57921371
-125.75267,1,0.060846789,6,63,0,153.05665,0.65175851,-0.40558864,-1.0296792,0.098956708,0.75995002,0.30995588,0.025099858,0.42362197,0.89206754,0.20762385,0.22946046,0.40457005,0.055117571,0.54832841,0.68134875,1.0290271,0.70583271,1.2173279,0.45187204,0.56918904,0.6661718,0.15419439,0.38058352,0.34712722,0.5198871,0.23855152,0.36900626,0.40571034,0.15051386,1.0717774,0.85600274,0.11915259,0.043885029,0.33585251,1.0202379,0.30278711,0.91895466,0.2747329,0.17790647,0.083045038,1.5521619,0.34315804,0.191681,0.29734454,0.085072975,1.1635993,0.044767499,0.21842725,0.51966558,0.13982842,0.87322584,1.1227229,-0.0079536927,-0.58606767,-0.70329391,0.88390353,0.032441662,-0.88376071,-0.5017914,-0.60145477,-0.84733537,0.48899221,-0.021655316,-0.66278277,-0.40411664,0.13061616,0.047581465,-0.92031894,0.27394044,-0.70445127,1.1203861,0.33439847,-0.97298321,-0.53663396,0.17835839,0.25999488,-1.4090466,0.77570582,-0.9283419,0.19606892,-0.73977781,0.29705036,-0.85417764,0.10574767,0.96934343,-0.27949158,0.59484423,0.35049846,-1.0843172,-0.034697484,-0.25584643,0.44632644,-0.48851261,0.10813361,-1.7008006,-0.41624885,0.034692331,0.16430672,-0.4114759,-0.9092097,-1.1523684,-0.57071147,-1.2194508,-1.8814179,-0.07479986,-0.20662957,0.57441217,0.62930611,0.2705085,-1.4046921,-0.18637972,0.42699095,0.76378953,0.34357136,0.90355913,-0.13511538,-0.36459109,-0.6696523,-0.8442485,-0.28741825,0.030060156,-0.54946556,0.49312111,0.34553153,-0.77861725,-0.052197177,0.13781445,0.52948018,-1.0981869,1.044915,-0.29754713,-0.66960986,-0.18719879,-0.57482552,-1.0494922,-0.50227428,-0.17221399,-0.62010341,0.35443232,0.47470712,0.25910569,0.57983786,1.0364543,-0.0033521954,-0.34253348,0.52482356,-0.49008289,0.6138538,0.84945974,-0.57541291,0.021612046,-0.77881122
-121.4239,0.98260649,0.060846789,6,63,0,151.23522,-0.29436359,0.013242201,0.015050238,0.57378952,0.22886937,0.052708823,0.82189539,0.2645994,0.024940107,0.93101392,1.2937872,0.25927113,0.0448917,0.68931476,0.71162974,0.78300427,0.16815593,0.73420563,0.68166133,0.046586145,0.58605652,0.67535065,0.54526256,0.97713716,0.031458908,1.2379316,0.36397949,0.84768901,1.0231923,0.051208439,1.3432206,1.0238922,0.99349609,0.53936854,0.32082813,0.24440568,0.36013695,0.28341258,0.058687974,0.40388128,0.15929749,0.23978962,0.19666042,0.32443749,0.92689489,0.021150529,1.0606159,0.97694785,0.88717878,0.54067143,0.48851145,1.1171277,-0.52215104,-0.69035674,0.44071244,1.5178498,-0.11267208,-0.61777692,-1.929934,-0.56991923,-0.71495456,0.22950476,-0.23214431,0.092304237,-0.63094832,0.2860186,-0.59895826,-0.54645995,-0.36579918,0.44803877,0.68581321,1.8119498,0.51404438,0.3842486,-0.13208554,-0.39781658,0.32394273,-0.13861915,-1.1226429,-0.4286592,-0.45735817,-0.36018392,-1.0907751,0.88098304,-0.20891108,0.89489503,1.150248,-0.64111501,0.54237764,0.69461468,-0.55602418,0.31876653,0.50283701,-0.020072963,-0.72033603,0.15968441,-0.20241137,-0.32684632,-0.019569506,-1.3524175,-0.19735312,0.15358792,-0.56511607,-0.80645847,0.42040523,-0.069428828,-0.28755791,0.14519346,-0.072280152,-0.39295459,-0.33216946,-0.20161905,0.86582372,0.3225802,0.45211709,-0.030560945,-0.30893419,1.0069938,-0.53207305,-0.1698043,-0.59677273,0.08129914,0.31822728,-0.60996542,-0.60664308,-0.73617115,-0.23431283,-1.2044649,-1.4701045,0.98200921,0.12339159,-0.18694188,-0.48998692,-1.3546447,-0.17659811,-0.027232404,-0.78191332,-0.045849383,0.011536975,0.11538452,0.41205498,-0.43042924,0.20487207,-0.34779852,0.29218028,0.36299281,0.31391914,0.016062055,0.32147247,-0.1363579,-0.72402032,0.1812705
-123.11781,0.96271405,0.060846789,6,63,0,146.19538,-0.027324283,-0.24538562,-0.3563932,0.66957658,1.798616,0.64111875,0.3127497,0.25078354,0.59491387,0.623206,0.11878308,0.28681532,0.070865714,0.53282792,0.82113927,0.744164,0.27007188,0.36364493,0.41314796,0.0044339922,0.44888422,0.18855385,1.193628,0.35037549,0.98377633,0.31530447,0.49703259,0.31891765,0.87967074,0.94129175,0.75273872,0.34028143,0.19829716,0.51149262,0.11285224,0.083436861,0.50138039,0.26542489,0.72948886,0.45934277,1.5344342,0.48663385,1.1750802,0.33336445,0.014955021,0.0031573881,0.324594,0.32596441,0.26159046,0.73700784,0.66405564,1.142554,-0.46266599,-0.81056734,-0.24673319,0.80234845,0.085479048,-0.71811768,-1.1608847,-0.27085279,-0.13572883,-0.14173662,-0.0094775644,-0.38486814,-0.75647964,0.18131501,0.50476381,-1.2281335,0.14194496,0.059391216,0.54952826,1.8875319,-0.57282682,0.61659532,0.26613207,0.91225624,-1.0325316,0.17766393,-1.0157681,-0.50911593,-0.95005566,0.019927523,-1.0515616,-0.068503578,1.5930023,0.52876461,1.7420937,0.32936117,0.049680248,0.50805473,-0.78996629,0.16875009,0.28813702,0.40718507,-1.5482284,-0.20224289,0.11204414,0.75242618,-0.26763918,-1.5589508,-0.60730346,-0.59769881,-0.74488984,-1.9559364,0.67665378,0.30906208,0.44264604,0.63205993,0.26460482,-1.3364736,-0.093639962,0.36046933,0.61872359,0.85324652,1.4007943,0.55076419,-1.163352,0.083350455,0.53354229,-0.030185587,-0.42822298,-1.2230797,0.90082475,0.2645499,-0.45728288,-0.028793642,0.59871412,0.43493913,-1.5705068,0.38318267,0.21466124,0.0085335734,-0.22387751,-0.42529206,-1.2154723,-0.49164554,-0.48350767,0.10323802,1.33459,0.50721648,0.33564923,0.54125846,0.31832345,0.053674373,0.15987776,0.31909231,-0.93752259,1.0179501,0.41330826,0.9990578,0.71123429,-0.09242592
-126.07867,0.97994484,0.060846789,5,31,0,153.59209,-0.14530607,0.23836381,-0.42798145,1.0986043,1.3328943,0.80290228,0.29123788,0.19476493,0.68338712,0.28154276,0.081360411,0.42010148,0.059604689,0.59905741,0.7448328,0.83269605,0.29154139,0.67813355,0.34482017,0.0042940633,0.47333548,0.20692509,0.70834123,0.40402503,1.3829304,0.29975676,0.3970753,0.78149635,0.5254289,0.98773667,0.611258,0.41734084,0.16908474,0.61974864,0.10418965,0.10488196,0.80726843,0.16337478,1.1401177,0.44172509,1.2509362,0.2258368,1.0991029,0.21122147,0.01346245,0.0033306517,0.24475532,0.91490381,0.68186394,0.91665662,0.64229484,1.20861,-0.61799525,-0.79367017,-0.69086473,0.27017243,-0.77031464,-1.746423,-0.52788548,-1.1901139,-1.1393559,-0.3882581,0.4929981,-0.8135104,-0.23391271,0.22832989,0.51000201,-0.88265466,0.19508719,-0.39014453,0.72935021,1.7283077,-0.14328573,0.72175644,0.12240399,0.96673357,-1.4118406,-0.48745925,-0.47117793,-0.82673193,-0.81052563,-0.85458367,-1.35128,0.28151058,1.6085157,0.24387542,1.502444,0.20159522,0.25006769,0.67915666,-1.2266702,-0.53823244,0.56451954,0.72519177,-1.0888401,-1.0447963,-0.11119944,0.48610042,-0.15090398,-1.8979983,-0.13199815,-0.43590326,-1.2214244,-1.0512401,0.39741825,0.56630078,0.2016364,0.23599,-0.12087239,-1.14964,-0.069820417,0.057626028,0.98960821,0.27661942,1.1736436,0.29886735,-0.3998095,0.19472775,0.37494483,0.30157345,-0.4614184,-0.55670738,0.93557368,0.29537123,-0.4243737,0.49630213,0.94730898,0.37708994,-2.0032601,0.41958709,-0.066411567,-0.076607521,-0.83680266,-0.21628746,-0.99819818,-0.99301316,-0.18919084,-0.43742894,0.80004225,0.51314695,-0.25030357,-0.12551009,0.51913271,0.37264647,0.17279207,0.26867276,-0.56850989,0.95976022,0.56296637,1.0191993,0.13708048,-0.7138537
-125.85172,0.9149111,0.060846789,6,63,0,151.7386,0.74423014,-7.8317453e-05,-0.11542779,0.51522111,1.100022,0.0035961199,1.0296994,0.26787126,0.34087069,0.4998662,1.1578128,0.84208022,1.0022144,0.88524702,1.2894672,0.26629938,0.067675556,1.0044121,0.45348102,0.0014086346,0.78144315,0.13349308,1.549078,0.3071242,0.48811452,0.72386228,0.2663147,0.90618361,1.3786084,0.21158622,1.0874872,0.82225436,1.0424208,0.79918403,0.84678992,0.92483391,0.98982087,0.33728979,0.035373918,0.056705837,1.1669733,0.27787721,0.09927516,0.81104748,0.26601245,2.0561859,0.47456002,1.0324145,0.30630809,0.14854195,0.48315218,1.1850967,0.73090134,-0.21651646,0.28002629,1.0202067,-0.0059333967,-1.454645,-1.4226047,0.81468174,-0.97844622,0.93314203,-0.5955337,-0.093361172,-0.86678903,0.51667092,1.0358481,-0.64268188,0.50622953,-0.11959458,1.2927242,0.69045916,0.12948134,0.41343799,0.55994786,-0.13104598,-0.00081989168,0.81925891,-1.4849636,0.058462367,0.085355113,-0.89876903,-0.7681234,0.47670967,0.84789889,0.47233335,0.2871649,-0.039752826,0.043409865,1.1587584,-1.0911361,0.093221643,0.36643392,0.42842827,-0.94059139,0.16535818,-0.04214259,0.44340505,0.19507628,-1.2906294,-0.74956637,0.37544843,-0.77905902,-2.1845161,0.11918634,-0.20403359,-0.17335176,0.52477877,0.99934269,-0.7434223,-0.44462167,0.33211004,1.5760444,-0.006870977,1.6145174,1.5237678,-1.1231484,0.20975944,-0.50367079,-0.47864703,-0.13768471,-0.051437058,0.96692413,0.45981228,-0.30619934,-0.96618533,-0.21306089,0.21115614,-1.5597615,1.1835682,-0.096133009,-0.060528389,-0.18498949,-0.93044166,-0.32863598,-0.21507004,-1.0120724,-0.69210564,-0.78810537,0.95850839,0.37195974,0.54080077,1.4190584,0.54080068,-0.19011517,1.0406849,-0.14179503,1.0460734,0.53510321,-0.36616368,-0.12457636,-0.16259631
