lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta_off.1,beta_off.2,beta_off.3,beta_off.4,beta_off.5,beta_off.6,beta_off.7,beta_off.8,beta_def.1,beta_def.2,beta_def.3,beta_def.4,beta_def.5,beta_def.6,beta_def.7,beta_def.8,sigma
# Adaptation terminated
# Step size = 0.197225
# Diagonal elements of inverse mass matrix:
# 6.67925e-06, 1.31967, 0.0249845, 1.68266, 0.814242, 0.467094, 0.958482, 0.195501, 0.021311, 1.07292, 1.81002, 1.34595, 1.07503, 0.0458698, 0.652457, 1.50846, 1.78222, 5.82478e-06
53170.386,0.9266082,0.19722468,4,15,0,-53152.192,0.1825447,0.0021693553,0.0041947465,0.00015838942,0.013461978,0.00023858675,0.00062924542,0.0026034135,0.0043997527,0.011468046,0.00013798764,0.00011285648,0.010640365,0.0029708844,0.0012483811,8.7942761e-05,6.195272e-06,0.55764587
53166.093,0.95758063,0.19722468,4,15,0,-53161.61,0.18459098,0.0018623665,0.0041172101,0.00034121279,0.015538822,0.00034583533,0.0018508618,0.004554738,0.0055899648,0.015871367,5.619752e-05,2.9928251e-05,0.012434378,0.0040248559,0.0020127456,0.00044465433,3.6473192e-06,0.55647623
53167.562,0.9372349,0.19722468,4,15,0,-53158.098,0.18524706,0.0013864922,0.0041132671,0.00045431447,0.014937835,0.00029602477,0.0013880377,0.0042366922,0.0056569795,0.016005035,5.8497209e-05,3.858597e-05,0.014567946,0.0036827182,0.0020282035,0.00064158429,4.5881261e-06,0.55666327
53166.502,0.96872459,0.19722468,4,15,0,-53162.061,0.18324094,0.00045220466,0.0047334513,7.7922017e-05,0.0082637799,0.0001393272,0.00074834912,0.0014179983,0.0039821134,0.024040609,0.00059501771,0.00011307643,0.016047106,0.0027617615,0.0010393853,0.0001439974,0.00037987394,0.55692555
53164.163,0.91514728,0.19722468,4,15,0,-53158.31,0.18161001,0.0042054113,0.0037008364,0.00035744171,0.016050196,0.0012805727,0.0010877153,0.0039100846,0.0059447263,0.018157309,4.2566133e-05,0.00010333801,0.0045719511,0.0033172705,0.0022555526,0.00037951643,2.6380072e-06,0.55696612
53167.377,1,0.19722468,4,15,0,-53159.919,0.1836584,0.00041529984,0.0050004972,0.00010573641,0.0055701348,0.00010523513,0.00048884272,0.0016586587,0.0039936806,0.012128082,0.00026533604,7.557253e-05,0.0095389239,0.0031059035,0.0013325609,0.00012753825,2.3397872e-05,0.55708515
53168.96,0.97302875,0.19722468,4,15,0,-53155.666,0.18499906,0.0038293453,0.0041002459,0.00035218003,0.017949472,0.00042349234,0.0018293142,0.0034231839,0.0056981374,0.03324135,0.00036022401,0.00017482692,0.00073075947,0.0034651524,0.0015559571,0.0003284694,0.00020395178,0.55739034
53167.488,0.87728974,0.19722468,4,15,0,-53160.46,0.18270149,0.00052125813,0.0043588907,4.8422396e-05,0.0084975887,0.00032048818,0.00047163905,0.002630164,0.003447182,0.002632711,0.00028267151,6.1884802e-05,0.0079881069,0.002871472,0.0010572033,0.00018022045,2.4988336e-05,0.55725768
53171.436,0.98498081,0.19722468,4,15,0,-53163.613,0.18367709,0.0040329987,0.0037733369,0.00013379006,0.0065833087,0.00033433877,0.0017221348,0.0028372982,0.0048137449,0.010888296,0.00016112617,7.9840806e-05,0.002214481,0.0034745925,0.0016028969,0.00034604452,4.5007472e-05,0.55726673
53170.969,0.97566359,0.19722468,4,15,0,-53164.352,0.18172522,0.00038652968,0.0042876634,9.8015039e-05,0.01088797,0.0010516261,0.0004141578,0.0026567169,0.0052651427,0.030416112,0.00017474141,0.00014490126,0.025662049,0.0033228237,0.00068105676,9.7779358e-05,0.00012185357,0.55747186
53169.124,0.91963224,0.19722468,4,15,0,-53161.986,0.18364817,0.0017699555,0.0038809998,0.00034467348,0.0097378229,0.00049936301,0.0011293212,0.0013072558,0.0047775737,0.0096500096,0.00026718945,0.00017471092,0.0078857072,0.0019291614,0.000677902,0.00045263403,2.3439853e-05,0.55729432
53168.18,0.94779074,0.19722468,4,31,0,-53157.712,0.18184212,0.0013615396,0.0047099461,0.00010970362,0.007671164,0.0007785531,0.0008363222,0.0017002292,0.0044086801,0.024760149,0.00015329526,2.9972742e-07,0.023204545,0.0033591816,0.0018595108,0.00028107881,0.00023978881,0.55713537
53167.522,0.92767777,0.19722468,4,15,0,-53157.058,0.1839043,0.002069614,0.0047929312,0.00035435075,0.0034680764,0.00040033374,0.00092152921,0.0017527655,0.0060922073,0.020085318,0.00079844843,2.9913797e-06,0.0049798779,0.002930232,0.0013175912,0.00022244087,2.9988578e-05,0.55684945
53171.339,0.96511856,0.19722468,4,15,0,-53159.896,0.18326778,0.0026219201,0.0044346431,0.00017112303,0.0080788107,0.00070406239,0.00087143846,0.0035440432,0.0043335445,0.020358254,0.00015275521,3.150257e-06,0.028774954,0.0029171074,0.0018485871,0.00050077034,3.6674729e-05,0.55713339
53167.123,0.78559318,0.19722468,4,15,0,-53160.901,0.18413942,0.0013900222,0.0049906461,0.00019956668,0.019783514,0.00038681514,0.00041302773,0.0024251828,0.0040667233,0.023381147,0.00081784414,1.6299711e-05,0.00087047809,0.0023472646,0.0014504944,0.00024030505,0.00022955753,0.55692418
