# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = bayesian_model_k8_model
# start_datetime = 2025-10-16 14:10:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 100
#     num_warmup = 50
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmp8y4lz8b4/z0qoxosl.json
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmp8y4lz8b4/bayesian_model_k8e4ydyclq/bayesian_model_k8-20251016101028_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --filename-in-msg=bayesian_model_k8.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta_off.1,beta_off.2,beta_off.3,beta_off.4,beta_off.5,beta_off.6,beta_off.7,beta_off.8,beta_def.1,beta_def.2,beta_def.3,beta_def.4,beta_def.5,beta_def.6,beta_def.7,beta_def.8,sigma
# Adaptation terminated
# Step size = 0.00100676
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
42864.64,0.78158309,0.0010067627,3,7,0,-42646.712,0.21564677,0.095820798,0.024262034,0.021730265,0.29348485,0.0095241704,0.022152339,0.028755493,0.025321191,0.23479392,0.040511618,0.025040428,0.30090791,0.023412025,0.03200594,0.043493303,0.018211472,0.56655191
45861.75,0.49215645,0.0010067627,5,31,0,-42854.946,0.20919071,0.082530738,0.020067122,0.018038483,0.26582013,0.0079004362,0.018603061,0.024111218,0.021009754,0.23157226,0.033948418,0.020326614,0.27875037,0.019584063,0.026786278,0.036531509,0.015337911,0.56404325
45882.739,0.66129705,0.0010067627,3,7,0,-45854.117,0.20952119,0.082410267,0.020125687,0.017970022,0.26606084,0.0078798542,0.018564841,0.024124336,0.02092223,0.23151009,0.033956812,0.020287322,0.27818866,0.019570604,0.026748791,0.036437816,0.015294972,0.56338962
46314.282,0.83014322,0.0010067627,4,15,0,-45871.267,0.20911245,0.080759989,0.019554846,0.01772362,0.25977627,0.0075279818,0.018242226,0.023292149,0.020547952,0.23256646,0.032676682,0.019562142,0.27330683,0.018948983,0.025871783,0.034664107,0.014736079,0.56364191
46421.26,0.90593366,0.0010067627,3,7,0,-46305.623,0.20893048,0.079393835,0.01955604,0.017559444,0.25780813,0.0074637677,0.018121132,0.023137394,0.020302824,0.23306343,0.032478148,0.019343865,0.27253028,0.018799462,0.025559077,0.034428154,0.014696095,0.56352683
46520.187,0.95306336,0.0010067627,3,7,0,-46414.349,0.20891824,0.078900194,0.01937431,0.017530518,0.2562396,0.007358201,0.017971805,0.023034705,0.020161373,0.23150903,0.032120822,0.019329645,0.27119558,0.018591881,0.025338026,0.03413193,0.014594808,0.56274163
47121.576,0.84997195,0.0010067627,4,15,0,-46511.617,0.20682795,0.073999881,0.01830865,0.016707398,0.2474932,0.0070711754,0.017000375,0.022097174,0.019294729,0.22820327,0.030804243,0.018126461,0.26207517,0.01792487,0.024605774,0.032143345,0.013902279,0.56199841
47298.853,0.69394171,0.0010067627,4,15,0,-47112.766,0.20696884,0.072673332,0.018163902,0.016569973,0.24464233,0.006942254,0.016704746,0.022016977,0.019140979,0.22887162,0.030082589,0.017833455,0.26120148,0.01749728,0.024355047,0.031487294,0.013583816,0.56210279
48034.428,0.86348991,0.0010067627,5,31,0,-47290.624,0.20345876,0.068113695,0.01683918,0.015445559,0.23464723,0.006554195,0.015690871,0.020452505,0.018177371,0.2212151,0.028660856,0.016224629,0.24647258,0.016480001,0.022620909,0.02934713,0.012528696,0.56214713
48284.209,0.99167016,0.0010067627,4,15,0,-48027.155,0.20309374,0.066972115,0.016507346,0.014944113,0.22643079,0.0063773115,0.015496758,0.020013704,0.017617518,0.21701414,0.027822918,0.015876823,0.2434018,0.016153943,0.022012539,0.028584627,0.012177684,0.56133732
