lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta_off.1,beta_off.2,beta_off.3,beta_off.4,beta_off.5,beta_off.6,beta_off.7,beta_off.8,beta_def.1,beta_def.2,beta_def.3,beta_def.4,beta_def.5,beta_def.6,beta_def.7,beta_def.8,sigma
# Adaptation terminated
# Step size = 0.232341
# Diagonal elements of inverse mass matrix:
# 2.1701e-05, 0.0674844, 1.01812, 1.53298, 0.0330416, 0.129722, 0.177346, 0.866112, 0.201634, 1.38315, 1.55296, 0.85333, 1.43166, 0.166908, 1.47016, 1.24362, 1.31153, 1.526e-05
-2355.2633,0.71361765,0.23234089,4,15,0,2364.7904,0.20162944,0.0077167607,0.0018226144,0.0012195437,0.015586868,0.0032437003,0.0025133344,0.00063524034,0.010105642,2.9603343e-05,0.0022230575,0.0072229612,0.00050855027,0.0063521196,0.00093681103,0.0021721113,0.00031652342,0.6184399
-2354.598,0.7370102,0.23234089,4,15,0,2367.2699,0.20502554,0.0076325293,0.0010049352,0.00042331898,0.010972812,0.004415376,0.0030304671,0.0010400601,0.007447457,3.1785205e-05,0.00032546769,0.0035458224,0.0016904506,0.004227478,0.00041585044,0.0021911953,0.0003586393,0.61865609
-2352.7276,0.99638056,0.23234089,4,15,0,2365.2262,0.20366357,0.010727584,0.00010925864,0.00041054285,0.008905081,0.0027074425,0.0050369933,0.001967066,0.01107587,0.00023170439,0.00037458687,0.0032137279,0.00014189752,0.0035957754,0.0009120087,0.0069966325,0.00095960377,0.622159
-2351.7102,0.93200757,0.23234089,4,15,0,2361.5418,0.20021788,0.0037705742,0.001445371,0.00040215842,0.014851636,0.0039643472,0.0076006495,0.00727515,0.0064542183,0.00025002871,0.00011042553,0.0035349571,0.00016529022,0.0083225023,0.0005043692,0.0010544839,0.00048650764,0.61602338
-2350.4728,0.98275248,0.23234089,4,15,0,2362.6213,0.20733852,0.0091337116,0.0011084753,0.0011368032,0.01090627,0.0022037173,0.0042897379,0.0092638508,0.011579474,5.1315702e-05,0.00025494806,0.0039946482,1.9633507e-05,0.0034892807,0.00066254206,0.0036809655,0.0010234516,0.62192053
-2354.4911,0.88437608,0.23234089,4,15,0,2363.1772,0.20291416,0.0065376358,0.00088505701,0.00015982674,0.012079798,0.001634966,0.0078880889,0.003584807,0.0054061064,0.00092123732,0.0014320165,0.0041985421,3.6651476e-06,0.0066118432,0.00064489236,0.0035396554,0.00040679745,0.61792066
-2348.8122,0.97007315,0.23234089,4,15,0,2360.9354,0.20405757,0.0081115174,0.0017534955,0.00046728171,0.010348627,0.002742506,0.0054939881,0.012852927,0.01064144,1.8194292e-05,0.00030668439,0.0040998192,1.7694468e-05,0.0055863351,0.00082154463,0.0039269321,0.0018080661,0.62025704
-2349.9111,0.97453426,0.23234089,4,15,0,2356.8994,0.19866794,0.0058927408,0.00083098861,7.4906994e-05,0.010966902,0.004443968,0.006739763,0.0048719322,0.0064584779,0.0008524506,0.0010867528,0.0028245161,0.00010506576,0.0059505489,0.00026586964,0.00077419398,0.00014895935,0.6184473
-2348.7902,0.97757125,0.23234089,4,15,0,2356.9954,0.19901371,0.0080804695,0.0027236058,0.0010936286,0.011454416,0.0025805497,0.0064555455,0.010502352,0.0062110917,0.00013862751,0.00029099657,0.00088211259,0.0011007088,0.0072912468,0.0014826521,0.0009265981,0.002095255,0.62038314
-2349.5229,0.98611873,0.23234089,4,15,0,2356.7669,0.19949656,0.0058160098,0.00080665578,0.00046012884,0.014698795,0.0052992893,0.0054231255,0.0072406477,0.0070052866,0.0002314955,0.00035275442,0.0070185788,4.0257687e-05,0.0060754768,0.00053563982,0.0043405869,0.00021721751,0.6196418
