# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = bayesian_model_k8_model
# start_datetime = 2025-10-16 14:16:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 100
#     num_warmup = 100
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmpc0pyra35/kjk5akbg.json
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmpc0pyra35/bayesian_model_k8usjzha9m/bayesian_model_k8-20251016101616.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --filename-in-msg=bayesian_model_k8.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta_off.1,beta_off.2,beta_off.3,beta_off.4,beta_off.5,beta_off.6,beta_off.7,beta_off.8,beta_def.1,beta_def.2,beta_def.3,beta_def.4,beta_def.5,beta_def.6,beta_def.7,beta_def.8,sigma
# Adaptation terminated
# Step size = 0.00615695
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
700.79822,0.88219527,0.0061569545,9,511,0,-696.56343,0.18146178,0.041102112,0.0081209167,0.0042661885,0.027829553,0.0013813503,0.0038551655,0.002145573,0.0018120197,0.07270186,0.020579855,0.0079790572,0.01463157,0.0059413769,0.0021767846,0.0033151684,0.0074329422,0.56124807
704.12865,0.93480587,0.0061569545,8,255,0,-689.59909,0.18484275,0.034402905,0.0027053946,0.0045278787,0.041504612,0.0016836518,0.013082186,0.0010394952,0.0012796783,0.036565213,0.011227015,0.0097049318,0.10097103,0.0071843271,0.005755047,0.011113082,0.0095560991,0.55677664
703.44469,0.97380856,0.0061569545,9,511,0,-695.1923,0.19494736,0.03043326,0.0048125054,0.0063317624,0.045573077,0.0020604039,0.016216522,0.0013674435,0.0010020306,0.042937177,0.0053524874,0.013488633,0.091234023,0.0043189857,0.0030413836,0.0098723616,0.011231412,0.56631469
709.96029,0.9571058,0.0061569545,8,383,0,-700.67873,0.17450812,0.015930936,0.0015426816,0.0032331846,0.045064906,0.0044415693,0.0071068637,0.0079551523,0.0092220709,0.16907337,0.014177786,0.0067337243,0.083285949,0.0085585337,0.0044993586,0.013652564,0.0032802423,0.56171319
707.23918,0.80516733,0.0061569545,8,255,0,-702.19926,0.18527304,0.013380669,0.0080372136,0.0043390515,0.10456976,0.0047013299,0.010087356,0.008430956,0.0099834075,0.17942195,0.011378054,0.0094957593,0.11732183,0.004050436,0.0049301964,0.0074212612,0.0027506406,0.55764518
706.23159,0.89414621,0.0061569545,8,255,0,-696.55766,0.18498342,0.016185986,0.0097411879,0.0061607294,0.10126192,0.0057564327,0.0094591266,0.0064151049,0.013259929,0.18852287,0.010621578,0.0092399379,0.11081031,0.0046860154,0.0044230937,0.011762761,0.0030024052,0.56067465
707.18115,0.94781819,0.0061569545,9,511,0,-699.72953,0.19488098,0.0054473666,0.0035713913,0.003172517,0.042904206,0.0027715424,0.010357353,0.015911092,0.0084610327,0.083346859,0.0054689525,0.015145926,0.098368533,0.0072839979,0.0019529314,0.009251945,0.015400886,0.55960269
699.82717,0.83836262,0.0061569545,9,511,0,-694.45268,0.17775036,0.023716905,0.0011374973,0.0075133065,0.01514659,0.0039408646,0.0085994715,0.0040146139,0.0045727828,0.057303255,0.00079137937,0.0035071442,0.021690742,0.0017117535,0.0020892642,0.0059101711,0.00087806237,0.56677555
700.75602,0.94223532,0.0061569545,9,511,0,-695.05828,0.16660595,0.028669786,0.0023999205,0.0069112884,0.022251053,0.0055906406,0.0059561281,0.0036235922,0.0033728087,0.081893988,0.0011574794,0.0032617558,0.016703804,0.0024751697,0.0018373037,0.011746621,0.0011956171,0.55845116
704.30949,0.97592918,0.0061569545,8,511,0,-688.1919,0.18820774,0.019237486,0.0010358896,0.0087050212,0.011301688,0.0055568874,0.0098511889,0.0043318939,0.006687634,0.16747646,0.0026285131,0.010658947,0.012080491,0.0025939784,0.0012181495,0.0058845734,0.0056633233,0.5558466
