# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = bayesian_model_k8_model
# start_datetime = 2025-10-16 14:10:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 100
#     num_warmup = 50
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmp8y4lz8b4/z0qoxosl.json
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmp8y4lz8b4/bayesian_model_k8e4ydyclq/bayesian_model_k8-20251016101028_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --filename-in-msg=bayesian_model_k8.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta_off.1,beta_off.2,beta_off.3,beta_off.4,beta_off.5,beta_off.6,beta_off.7,beta_off.8,beta_def.1,beta_def.2,beta_def.3,beta_def.4,beta_def.5,beta_def.6,beta_def.7,beta_def.8,sigma
# Adaptation terminated
# Step size = 0.000841743
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
53160.238,0.80556784,0.00084174314,10,1023,0,-53148.893,0.18281456,0.0047218322,0.0039758009,0.00041632414,0.01935872,0.00067045648,0.0013113856,0.0022381472,0.0049131674,0.041716604,0.0014428091,0.00095111325,0.025613069,0.0024107284,0.002325983,0.00075451521,0.00026302484,0.55686587
53150.25,0.72079031,0.00084174314,10,1023,0,-53146.148,0.18334728,0.0056757074,0.0045535169,0.00047213771,0.022461916,0.0007099434,0.0015730183,0.0025441609,0.0058041042,0.050377188,0.0018686366,0.0010216417,0.029210954,0.0021363149,0.0025972048,0.00099143034,0.00030571918,0.55659709
53168.491,0.99998051,0.00084174314,10,1023,0,-53146.542,0.18288492,0.0025517894,0.0035617391,0.00072370005,0.012874548,0.00069015655,0.00091437196,0.0035416012,0.0041299094,0.021295396,0.00095869797,0.00027877834,0.0084062463,0.0041801504,0.0016792595,0.00067512638,0.00017736157,0.55656289
53170.448,0.99664478,0.00084174314,10,1023,0,-53164.913,0.18326467,0.00098037918,0.0038037958,0.00040337741,0.0098936429,0.00074145072,0.00118849,0.0013522809,0.0044310791,0.032052987,0.00058251845,0.0001677678,0.0049881946,0.0022039033,0.0017350285,0.00055248778,0.00012771619,0.55766535
53171.206,0.99591272,0.00084174314,10,1023,0,-53159.612,0.18377178,0.0022459328,0.0046252628,0.00052955552,0.0075727455,0.0004706859,0.0013736757,0.0015444687,0.0052499652,0.014112349,0.00034298907,0.00013077917,0.003570804,0.0036726603,0.0024889806,0.00016397796,0.0001494268,0.55676072
53170.032,0.99989449,0.00084174314,10,1023,0,-53163.19,0.18422434,0.0012247403,0.0046720743,0.00034318564,0.0018406232,0.00029092015,0.0010938695,0.0025937483,0.0054765502,0.013236988,0.00060897264,0.00013631441,0.0011785519,0.0028511192,0.0014218522,0.00016624319,4.9371989e-05,0.55725668
53169.703,0.83511859,0.00084174314,10,1023,0,-53157.695,0.18350354,0.00087780802,0.0041925892,0.0001730417,0.0044773496,0.00030070706,0.00088597716,0.0038536147,0.0043385052,0.016442237,0.00028640607,0.00015879893,0.00098851304,0.0023218958,0.0015479316,0.00015394669,7.7683802e-05,0.55701547
53167.204,0.93879574,0.00084174314,10,1023,0,-53160.793,0.18341758,0.00028951298,0.0037151754,0.0004473609,0.0034407363,0.00030146759,0.00054525115,0.0021776096,0.0058441145,0.019284076,0.00027931511,0.00022562768,0.0022225069,0.0038323459,0.0022489929,0.0001221321,0.00011771382,0.55728127
53167.401,0.91161599,0.00084174314,10,1023,0,-53157.419,0.18411646,0.00054828215,0.0048548879,0.00039000018,0.0071411386,0.00037603461,0.00044624974,0.0045314929,0.0037478932,0.015900957,0.00036803108,0.00026180005,0.0042943226,0.0031341214,0.0013504148,8.541432e-05,9.0012497e-05,0.55789842
53170.693,0.80579361,0.00084174314,10,1023,0,-53162.842,0.18057063,0.00053344259,0.0037716457,0.00027741432,0.0093768163,0.00095347864,0.00051222678,0.0016234875,0.0050002025,0.01509476,0.00049171338,0.0001814647,0.0031675587,0.0029165847,0.0017581343,7.7466818e-05,0.00016425564,0.55729271
53168.808,0.95216517,0.00084174314,10,1023,0,-53162.653,0.18212053,0.00048768339,0.0037416671,0.0002586704,0.015447666,0.00092194871,0.00058497297,0.0015225104,0.0047054435,0.013436536,0.00046248405,0.00020161557,0.0025095094,0.0022371997,0.0014583624,6.1395728e-05,0.00024280936,0.55708602
53164.495,0.53495893,0.00084174314,10,1023,0,-53157.061,0.18444785,0.00092227471,0.0042212732,0.00017923335,0.011591031,0.00053455771,0.00023574616,0.0038568918,0.0048009617,0.036828842,0.00043203907,0.00018645236,0.0031110868,0.0040916877,0.0011688868,9.0736868e-05,0.000295738,0.55768996
53167.705,0.99005921,0.00084174314,10,1023,0,-53157.814,0.18148305,0.0020466895,0.0040687049,0.00016905133,0.016255136,0.00037692587,0.00012310109,0.0033458464,0.0046365366,0.03386661,0.00044134074,0.00019190636,0.0039432369,0.0025234393,0.0011600431,9.9418866e-05,0.00021815602,0.55747364
53170.279,0.70402601,0.00084174314,10,1023,0,-53159.17,0.18350283,0.0021889662,0.0047358677,0.00015383332,0.016418912,0.00038567154,0.00013116601,0.0034904751,0.0046601548,0.029541731,0.00043929972,0.00019574347,0.0040396271,0.0027798889,0.0011500228,0.00010884567,0.00024151531,0.55744671
53170.097,0.95216096,0.00084174314,10,1023,0,-53159.435,0.18341087,0.0021454698,0.0047091785,0.00015818748,0.0165245,0.00041922428,0.00012871137,0.0036385487,0.0048486095,0.02841942,0.00044465464,0.00020772492,0.0042129228,0.0027900185,0.0010549153,0.0001101114,0.00025381906,0.5574903
53169.039,0.88807759,0.00084174314,10,1023,0,-53158.938,0.18233041,0.0048824135,0.0031943557,0.00018218463,0.02627439,0.00051434012,0.0011465551,0.0024240183,0.0040603019,0.041117977,0.00061942496,0.00023545386,0.0049052118,0.0035461698,0.0010280787,0.0001572503,0.00013332223,0.55695506
53171.409,0.98876855,0.00084174314,10,1023,0,-53162.717,0.18405042,0.0038344543,0.0052869722,0.0001863449,0.017349856,0.00042692421,0.00078297743,0.0029656209,0.0048128329,0.027808735,0.00033152717,8.8862515e-05,0.0025661489,0.0029842373,0.00071130484,0.00023827087,6.7264112e-05,0.55694546
53167.459,0.99855147,0.00084174314,10,1023,0,-53161.023,0.18224538,0.0027499227,0.0040144428,0.00013484639,0.0084399617,0.00032090017,0.00039153251,0.0031639234,0.0028997025,0.0086181142,0.00025167971,0.00010395354,0.0088161033,0.0034224855,0.00056070829,0.00021330766,0.00013207562,0.55743577
