outcome,matchup_id,season,z_off_0,z_def_0,z_off_1,z_def_1,z_off_2,z_def_2,z_off_3,z_def_3,z_off_4,z_def_4,z_off_5,z_def_5,z_off_6,z_def_6,z_off_7,z_def_7
0,0_vs_0,2021-22,0.0,0.0,1.734141317,-1.5682950807,1.760307971,0.0,0.0,0.0,-0.302885761,-1.157544711,-1.492911616,1.462334067,1.427153112,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,2.0644108297000003,-1.490444852,0.0,0.0,0.0,0.0,0.3218233469,-2.4115138739999997,0.0,-0.3942460874,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.21063867709999995,0.96950043008,0.0,0.0,-0.6755212066,0.0,0.8279922986,0.0,0.0,1.80534818,-2.175364912,-0.17146861100000002,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,3.1182449878,-0.885230185,0.0,-0.2266902759,-0.6097341645,0.0,-0.8345030411,0.0,0.0,1.80534818,0.0,0.0,0.0,-0.1001731981
0,0_vs_0,2018-19,0.0,0.0,0.0,-0.06194154932,5.095993493200001,0.0,-1.597216136,-0.7489958685,0.0,0.9041574695,0.0,0.0,-1.32133593,0.13670685881,-1.212015754,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.9877923649,0.9704326192,0.0,-0.1431203434,3.298792115,0.0,-1.0408015449,0.0,0.0,2.3601878755,0.0,0.1950698121,0.0,0.0
1,0_vs_0,2018-19,0.0,0.0,0.0,0.0,5.320449392,0.0,0.0,2.1625903472,0.9729488829,-1.6098636451,0.0,0.0,-2.6540114299999997,0.0,-1.212015754,0.0
0,0_vs_0,2021-22,0.0,0.0,-0.9877923649,-0.7015390264,7.9235346280000005,0.5540941584,0.0,0.0,-2.160752619,-0.4886042862,0.0,2.369365629,0.0,-0.2851341179,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,-0.2238492857,0.0,0.0,-1.221955747,0.0,0.7443457052,2.0243791357,0.0,0.0,2.0624825169,-0.03428146409,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.026905446,0.0,1.278490602,0.0,0.0,0.0,0.2525061285,-0.35127910709999993,-1.5736045018,1.665030462,0.0,0.0,0.0,-0.5324327292
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,-0.1320067374,0.0,0.9765850071,-1.4184240217,-0.6285459226000002,1.230504869,0.0,0.5292377145,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.05455965128,0.1604747476,0.0,0.5780372449,0.0,-1.9497044612,0.2234687178999999,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.87700166,0.0,-0.5514470789,0.0,-0.4610963846,0.0,-0.34759118370000003,-0.6062141633,0.0,1.665030462,0.0,0.0,0.0,-1.611277475
0,0_vs_0,2020-21,0.0,0.0,0.0,0.1675436697,0.0,0.0,0.0,0.0,-2.9973404035,-2.4249333359,0.0,0.0,1.8342548323,-0.5081905728,0.0,-0.2412563744
0,0_vs_0,2018-19,0.0,0.0,0.09325163410000004,-0.6576877317,0.0,0.0,0.0,0.5065297017,-1.0408015449,-0.7255860877,-1.599293863,0.0,0.0,0.0,0.0,-0.3878318935
1,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.576568347,-2.4448381914,0.0,0.0,-0.5170802925,-0.2476704038,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,4.2187327658,0.20463924,0.0,0.0,0.0,5.027346473,0.16809480049999997,-0.4989712623,-0.0959669926,0.0,0.0,0.1154543525,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,1.9551778784999998,-0.8515588104,0.0,-1.021260238,-2.492533432,0.01563642169,-0.9542233429,-1.014431328,0.0,0.0,0.7306319792,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.732534442,0.0,2.499929555,0.0,-1.381121459,0.0,0.658153524,-2.3598719692000003,-0.2918253846,1.023384779,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.4836547096,0.9922599147000001,0.0,0.0,-1.381121459,0.01563642169,0.7443457052,-1.580928809,3.90288514,0.870105986,0.0,0.0,-2.175095863,0.0
0,0_vs_0,2018-19,0.0,0.0,1.4998090741999999,0.0,0.0,0.0,0.0,2.1625903472,0.0,-1.2567863438,0.1368522736,0.0,-0.2724989149999999,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,3.917906929,1.491491182,0.0,1.1755223029000001,-0.7687815814,0.0,-1.4199386496,0.237538337,0.0,1.980460557,0.0,0.0,0.0,0.0
2,0_vs_0,2020-21,0.0,0.0,-0.1122272202,0.0,0.0,0.05649434992,0.0,0.0,0.658153524,-0.5024039005,-0.2918253846,2.299245726,-1.4443328229999999,3.517201191,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,6.218042509,1.8767936571,4.690263691,0.0,0.0,0.0,-0.38850537669999996,1.4332407861,0.0,1.533110779,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,4.2187327658,0.0,0.0,0.0,0.0,0.01563642169,0.16809480049999997,-1.0561462229999998,-0.0959669926,0.870105986,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-1.198336596,1.0139409106000001,0.0,0.684075913,-0.8723633729999999,0.0,0.0,2.1470656658,0.0,0.0,0.0,0.0,-0.7926749055,0.0
0,0_vs_0,2021-22,0.0,0.0,1.734141317,1.491491182,1.760307971,1.1755223029000001,0.0,0.0,-0.3508215341,2.635669952,-1.492911616,1.980460557,1.427153112,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,4.2187327658,0.0,0.0,0.0,0.0,-3.467220726,0.06290582769999997,-1.1979229023,-0.0959669926,1.263074309,0.0,0.0,0.0,-0.04465925469
0,0_vs_0,2021-22,0.0,0.0,1.734141317,0.0,1.760307971,0.0,0.0,2.110154668,-0.3508215341,1.3465396443,-1.492911616,1.272101288,1.427153112,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,1.278490602,-0.2266902759,0.0,0.0,0.02557772810000003,-1.027804411517,0.0,0.0,-1.3326755,-0.1418905942,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9581185837,0.0,-2.6829631332000003,0.19582729330000004,2.941484319,0.5125562898,0.0,0.0,0.0,0.0
3,0_vs_0,2021-22,0.0,0.0,-0.5597673852,-0.7449333723,0.0,0.05649434992,0.0,0.0,-2.895684032,0.9041574695,0.0,2.299245726,-0.7244387387,1.509784847,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.133067195,0.0,0.0,0.05649434992,0.5780372449,0.0,-1.2896523626,-1.42856431331,-0.657391177,2.299245726,0.0,3.517201191,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,2.7265972628,0.9149407788,0.0,0.0,-0.8282705305,5.027346473,-1.2284643569,-0.05873362139999999,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,0.0,2.725659627,1.709266217,0.0,-0.45748806399999997,-1.4131934202,-1.1053375834999999,0.1368522736,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.534797827,-0.6576877317,0.0,0.0,0.0,0.0,-1.2767779548,0.07242920519999996,0.1383984546,2.108397405,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-0.7449333723,0.0,-0.42354551968,-1.293378178,0.0,-0.78600203809,0.0,0.0,0.0,3.783446486,2.290845803,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-0.9065225738,0.0,0.0,0.0,0.0,-4.1682587920000005,-1.363194296,0.0,0.3662598601,1.8342548323,-0.2476704038,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-0.4319429233,0.0,0.0,0.0,3.979587118,0.0,-1.028077486,-2.2639913921,0.0,0.0,0.0,0.0,0.3201615095,0.4067702205
0,0_vs_0,2021-22,0.0,0.0,0.0,-1.172198807,0.0,0.0,0.0,0.0,-0.38007612025999993,-1.4911811064,0.0,-0.3671371428,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-2.068694151,-0.1351842706,0.0,-0.42354551968,0.0,0.0,1.5571613703,0.0,6.844369459,0.9942281211,0.0,3.517201191,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,0.0,4.108318837000001,0.0,-1.597216136,0.0,0.0,-2.0214157541,0.0,2.369365629,-1.3326755,0.0,-0.308844998,0.0
3,0_vs_0,2021-22,0.0,0.0,0.0,0.4148901176,0.0,-1.089283872,0.0,2.438213622,-0.9751778746,0.44437892340000007,1.230504869,0.0,0.5292377145,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,1.897252553,0.0,0.0,0.0,1.584356975,1.4774049786999999,-0.5321352843,0.6475146192,2.3601878755,3.783446486,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584356975,1.4774049786999999,-0.5321352843,0.6475146192,2.3601878755,3.783446486,0.6296338865,0.0,0.0
1,0_vs_0,2021-22,0.0,0.0,-0.3220419898,0.0,0.0,-1.172195575,0.0,0.0,-1.4489698715,-0.7333669599999999,1.270674629,1.359733597,0.0,0.0,0.0,0.0
1,0_vs_0,2020-21,0.0,0.0,3.318608654,0.9922599147000001,0.0,-0.6352138466,0.0,0.0,1.5878688470000002,0.2556916575,1.270674629,2.753353532,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.534797827,-1.172198807,0.0,1.1755223029000001,0.0,0.0,-1.0408015449,2.8732082890000004,1.230504869,0.0,1.046318007,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.651962287,-0.4069722496,-0.89086381057,-0.7624166927,0.0,0.0,0.3285009148,0.323928315,0.0,0.0,-1.283360841,0.7981498716,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,2.154256949,1.0139409106000001,5.320449392,0.684075913,-1.597216136,0.0,0.0,1.7232024058000002,0.1431979423,0.0,0.0,0.0,-1.212015754,0.0
0,0_vs_0,2021-22,0.0,0.0,2.9625377037000002,-0.9800456867,5.320449392,0.0,0.0,0.0,-0.2099536712,2.0319768134,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,2.531575269,1.4464410881999998,0.3832158922,0.0,3.6042441847999998,2.110154668,-2.099495149,0.0,0.0,1.272101288,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-2.858402351,0.0,0.0,1.189121348,0.0,0.0,0.0,1.82899559168,0.0,1.989443999,0.0,0.0,-0.9749090742,0.0
0,0_vs_0,2018-19,0.0,0.0,1.039812357,0.0,-2.085484891,0.0,0.0,0.0,-1.3088991675,1.182145918049,0.01832957985,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-2.6556990742,0.0,-1.092226161,0.0,0.5065297017,-0.71756748751,1.252258186,0.6475146192,0.0,3.3458433578999998,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468896434,1.44495251742,-2.0164216825,-0.3582567354,0.0,4.5140784652,-0.2769029982,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,1.897252553,0.0,1.189121348,-1.811124205,0.0,-3.6477534350000003,0.04376740428,0.4850293202,1.533110779,0.0,0.0,0.0,-1.611277475
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,-1.381121459,0.0,0.658153524,-0.4300102647,-0.2918253846,2.1775867518,-1.4443328229999999,0.1709883229,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.373754877,1.18086661,0.0,0.0,4.452449375,2.110154668,0.23656596562,1.5500159403,0.0,1.272101288,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-1.5850394413999997,-1.2740531731,0.0,0.0,-0.8482051902,0.0,0.8128156651,0.14424421599999993,3.90288514,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.1122272202,0.0,2.499929555,1.189121348,-1.381121459,0.0,0.658153524,-0.9124675462,0.0,2.670093626,-0.4858837598,0.0,0.0,-1.611277475
1,0_vs_0,2021-22,0.0,0.0,4.905330146000001,-1.198195711,0.0,-1.123750609,4.452449375,0.9687251975,0.277751269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.9153655215,-0.1351842706,0.0,0.0,0.0,0.0,0.73867146161,0.5346754174999999,-0.3582567354,1.023384779,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.043829311,0.5023074362,-1.877806164,-1.089283872,0.0,2.438213622,-0.5525929178000002,-0.5504505822,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,2.0679951264,0.0,0.05649434992,3.979587118,0.0,0.0,0.0,3.532374398,2.299245726,0.0,3.517201191,0.3201615095,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.5919039467,-1.490444852,0.0,0.0,-1.485975778,0.0,-0.4093664401,-1.442180843,-2.595494546,-0.3942460874,0.0,0.0,-1.812712685,0.0
0,0_vs_0,2021-22,0.0,0.0,0.3562812704,0.3192923750000001,0.0,1.1755223029000001,0.0,0.0,-2.099495149,0.0,1.0621487910000003,1.980460557,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-0.5597673852,-1.490444852,0.0,-0.7624166927,0.0,0.0,-1.788979939,-2.4115138739999997,0.0,0.7938408956,1.8342548323,0.0,0.3201615095,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.9149407788,0.0,0.0,0.0,2.674998443,-0.005674243590000003,0.4881679679,0.6475146192,0.0,4.5140784652,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,2.9625377037000002,1.588904355,5.320449392,0.0,0.0,0.0,-0.07580970086,2.0243791357,0.1431979423,0.0,0.0,-0.03428146409,0.0,0.0
1,0_vs_0,2021-22,0.0,0.0,3.318608654,-0.7449333723,0.0,0.0,0.0,0.0,0.5238324951,0.9041574695,1.270674629,2.299245726,0.0,5.0269860379999995,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.5850480710000001,-0.9065225738,0.0,0.0,0.0,0.0,0.2525061285,-3.2020300550000003,-0.4513506188,0.3662598601,-1.3326755,-0.2476704038,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.026905446,0.9704326192,0.0,0.0,0.0,0.0,1.0804984271,-0.3859612485999999,-1.122253883,1.359733597,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,3.318608654,0.0,0.0,0.0,0.0,2.1625903472,1.1669764615,-1.1362031685,1.270674629,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,0.0,0.0,-1.172195575,5.286085677999999,0.0,2.6796690191000003,-1.9114286418,0.0,1.359733597,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.732534442,0.0,2.499929555,0.0,0.0,2.110154668,0.658153524,2.7469349364,0.0,1.272101288,-1.4443328229999999,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.9153655215,0.0,0.0,0.0,0.0,0.14881089410000004,1.4774049786999999,-1.0340272197,0.01832957985,1.80534818,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,-0.1730989741,0.0,0.0,-0.6755212066,1.063094481,-1.9394076416000001,0.5833769237040001,-0.9312139008,0.7340509247,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,0.0,1.760307971,0.0,0.0,0.3844465843,0.08018949756,-1.274666085,0.0,1.023384779,1.427153112,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.534797827,-0.7639246263,0.0,-0.7624166927,0.0,0.0,-1.0408015449,-2.92924405,0.1383984546,0.0,1.046318007,0.0,0.0,0.0
1,0_vs_0,2021-22,0.0,0.0,-0.5597673852,-3.6788164922,0.0,0.0,0.0,0.0,-1.106704093,2.563384673,0.0,2.194636819,-1.8451535027,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.039812357,-1.198195711,-0.8097927046,-1.123750609,0.0,1.260853738,1.4700104200000002,1.539213914,-0.0959669926,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,0.9704326192,-0.89086381057,-0.1431203434,0.0,1.584356975,0.3285009148,0.0,-0.3761625382,1.780515334,0.9948236216,0.6296338865,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-1.2740531731,0.0,0.0,0.0,0.0,-0.005674243590000003,2.289035676,-0.3582567354,0.663183834,4.5140784652,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,-0.09368871280000002,-0.89086381057,-0.1431203434,0.0,0.0,-0.4545155989,-0.5321352843,0.0,0.0,-0.2991071525,0.6296338865,-0.9580731751,0.0
0,0_vs_0,2021-22,0.0,0.0,1.9677267417,-0.0010481970999999257,5.320449392,0.0,0.0,0.0,-0.07580970086,0.0,0.1431979423,0.0,0.0,0.0,0.0,-0.1001731981
0,0_vs_0,2021-22,0.0,0.0,3.34701933,-0.9262968818,0.0,0.0,0.03956845106,0.0,0.9754927678,-1.8837390425000002,0.0,0.0,0.0,-1.133747503,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.1917994358,1.588904355,0.0,0.0,-0.8282705305,0.0,-0.656590785,2.0243791357,0.1383984546,1.263074309,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,0.0,0.0,0.0,3.979587118,0.14881089410000004,-2.3799249749999998,-1.0340272197,0.590890079,0.1697903533,0.0,0.0,0.0,0.0
2,0_vs_0,2021-22,0.0,0.0,2.534797827,1.18086661,0.0,0.0,0.0,2.110154668,-1.0408015449,1.5500159403,0.1383984546,1.272101288,1.046318007,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-2.6556990742,0.0,-1.092226161,0.0,0.5065297017,-0.71756748751,1.252258186,0.6475146192,0.0,3.3458433578999998,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,3.34701933,-0.7449333723,0.0,0.05649434992,0.03956845106,0.0,0.6536694209,0.9041574695,0.0,2.299245726,0.0,3.517201191,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.3220419898,-1.172198807,0.0,0.0,0.0,0.0,0.5238324951,-0.03709876351699992,1.270674629,0.1697903533,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,4.511581355100001,0.9704326192,0.0,-0.1431203434,0.0,0.0,0.5570936843,-0.5321352843,0.0,0.5796725415,0.0,0.1950698121,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,3.318608654,-1.172198807,0.0,0.0,0.0,0.0,0.5238324951,-2.595360137,1.270674629,1.9751385333,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.373754877,-1.198195711,0.0,-1.8151742421,3.8042071304999996,0.0,-1.3229678605,2.0319768134,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-2.068694151,0.29956248760000004,0.0,0.0,-2.2293266492,0.0,0.8128156651,0.0,3.90288514,2.007088833,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,3.318608654,-1.172198807,0.0,0.0,0.0,0.0,-0.4208923855,-1.0561462229999998,1.270674629,1.80534818,-2.223941015,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,4.2187327658,0.0,0.0,0.0,0.0,0.6936939132,0.16809480049999997,-1.6098636451,-0.0959669926,2.369365629,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.9153655215,0.8841819879,0.0,0.05649434992,0.0,0.0,-0.7803277945,0.9041574695,0.01832957985,2.299245726,4.5140784652,3.517201191,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,0.0,0.0,0.0,-1.8130826410999998,0.0,-2.85719475,-1.468113458,-0.2516871077,0.0,0.0,0.0,-0.7926749055,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,1.588904355,0.0,0.0,0.0,0.0,-0.78600203809,-0.49842089679999996,0.6475146192,0.870105986,-0.4376031281,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.3562812704,1.491491182,0.0,1.1755223029000001,0.9581185837,0.0,-1.8469277424000001,2.635669952,2.941484319,0.0,0.0,0.8380816088,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,3.34701933,1.1195800188,0.0,0.7744203446,0.0,0.0,0.9754927678,-0.9875705197,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,1.491491182,0.0,1.1755223029000001,4.010188229,0.0,0.8334372375000002,2.635669952,0.0,1.980460557,0.987543846,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-2.068694151,-0.1351842706,0.0,-0.42354551968,-0.8482051902,0.0,0.73700596424,0.0,3.90288514,2.299245726,0.0,3.517201191,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.303190019,-0.6576877317,0.0,0.0,0.03956845106,0.0,-0.7878632552,0.07242920519999996,0.0,2.108397405,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.9153655215,-0.7449333723,0.0,0.05649434992,-1.293378178,0.0,-0.84876234508,0.9041574695,0.0,0.0,3.783446486,2.290845803,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.9153655215,1.897252553,0.0,-0.1431203434,0.0,0.0,-0.84876234508,-0.5321352843,-0.3582567354,0.5796725415,3.783446486,0.1950698121,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.026905446,-0.885230185,1.278490602,-0.2266902759,0.0,0.0,1.0804984271,-1.027804411517,-1.122253883,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936939132,-0.35798655780000005,-1.1362031685,-0.0959669926,2.369365629,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,1.6763216736,0.0,0.0,0.0,0.0,-3.5848881112,0.8767187630000001,1.230504869,1.665030462,2.558693571,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-1.8990898192,0.0,0.0,0.0,-0.8282705305,0.0,-0.656590785,-0.312914129,0.0,2.1775867518,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-1.198195711,0.0,-1.8151742421,0.0,1.260853738,-0.7248872725000001,0.0,-1.879335528,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-1.5850394413999997,-0.1588613833,0.0,0.0,-1.381121459,0.01563642169,0.8128156651,-2.595360137,3.90288514,1.136982847,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-0.885230185,0.0,0.0,0.0,0.0,0.67591115462,-1.032420543,0.6475146192,0.0,3.3458433578999998,0.0,0.0,-0.1001731981
0,0_vs_0,2018-19,0.0,0.0,0.0,0.31240188420000015,0.0,0.0,4.010188229,0.0,-0.17797915470000003,1.7232024058000002,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,0.20463924,0.0,0.0,-2.2293266492,5.027346473,0.0,0.2556916575,6.844369459,0.0,0.0,0.0,-2.175095863,0.2155866071
0,0_vs_0,2021-22,0.0,0.0,2.755153779,-0.7449333723,0.0,0.0,0.0,0.0,-0.46473362809999985,0.9041574695,-1.599293863,2.299245726,0.0,5.0269860379999995,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,1.491491182,5.910199074,1.1755223029000001,0.0,0.0,0.8128156651,2.635669952,-0.6513372505,1.980460557,-1.226139509,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,3.34701933,-0.7639246263,0.0,-0.7624166927,0.03956845106,0.0,1.2107631051999999,-1.7506008186,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,1.18086661,0.1604747476,0.0,0.0,0.0,-3.2571312887,1.3465396443,-0.4513506188,1.110540547,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.651962287,0.0,-0.8097927046,0.0,0.0,0.4384659785,-0.1260146841,0.862250984483,0.0,1.80534818,0.0,0.0,-0.9580731751,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,0.8841819879,-0.8097927046,0.05649434992,0.0,0.0,-0.1260146841,-1.42856431331,-0.3761625382,2.299245726,-0.2991071525,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,3.34701933,0.0,0.0,-1.172195575,0.03956845106,0.2060542838,0.3218233469,0.5340769822,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-0.9401100733,0.0,-0.002184882201,0.0,0.0,-1.52274816,0.0,0.1383984546,1.940846353,-0.5170802925,-0.5081905728,0.0,0.0
1,0_vs_0,2020-21,0.0,0.0,1.651962287,0.8841819879,-0.89086381057,0.05649434992,0.0,0.0,0.3285009148,-0.02200294331,-0.3761625382,2.299245726,0.0,3.517201191,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.133067195,0.0,0.0,0.0,0.5780372449,2.110154668,-2.8325042009,1.5500159403,-0.657391177,1.272101288,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,0.0,-0.89086381057,0.0,0.0,0.3844465843,0.3285009148,-2.2077704278,0.0,1.989443999,-1.4810170253,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.133067195,-0.9329712737,0.0,-1.123750609,0.5780372449,0.6844564665999999,-0.9497726073,-0.2144121792,-0.657391177,0.0,-0.09943745638,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.734141317,-1.172198807,1.760307971,0.0,0.0,0.14881089410000004,0.32227683319999995,-1.014431328,0.0,0.9942281211,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,1.588904355,1.760307971,0.0,0.0,0.0,1.5898687419,1.8164949875869998,0.0,1.263074309,1.427153112,-0.2869229635,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,3.318608654,0.0,0.0,0.0,0.0,0.0,-1.3836231779000001,0.5820012100799998,0.0,1.136982847,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,2.5208781943,-0.6576877317,0.0,0.0,0.0,0.0,-0.5876330672,1.4891610981999999,1.880514279,0.663183834,0.0,0.0,0.0,0.0
1,0_vs_0,2021-22,0.0,0.0,2.531575269,0.8841819879,0.0,0.0,4.452449375,0.0,-1.23162914088,0.004616131483,0.0,1.80534818,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,4.330959986,0.20463924,0.0,0.0,0.0,0.0,-0.35798655780000005,-0.4989712623,0.0,0.0,0.0,0.1154543525,0.0,-0.19529004360000002
0,0_vs_0,2018-19,0.0,0.0,-3.1757759348,0.0,0.0,0.0,0.0,2.438213622,0.0,-0.5504505822,0.0,1.012812322,1.046318007,0.0,-3.6276282311,0.6098029393
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,1.71823735,0.0,0.0,-1.4571244897,-1.46732868065,1.230504869,0.4313255419,-0.5170802925,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-0.2342755847,0.0,0.0,0.0,0.0,0.6936939132,-3.5110339681000005,-1.5649928561,0.0,0.0,0.0,0.0,-0.7850148873,0.0
