archetype_lineup,WFGMPercUAST,WFGMPercAST,WThreeFGMPercUAST,WThreeFGMPercAST,WTwoFGMPercUAST,WTwoFGMPercAST,WPercPTSPITP,WPercPTSOffTO,WPercPTSFT,WPercPTSFBPS,WPercPTS3PT,WPercPTSMR,WPercPTS2PT,WPercFGA3PT,WPercFGA2PT,WOppTORATIOpercent,WOppFTARATE,WPACE,total_minutes,archetype_count
-1_-1_-1_-1_-1,0.06679595827900912,0.11946256286086794,0.029217358912274165,0.15564127398025704,0.08498770720804619,0.1012704414229838,0.08004777425963866,0.02885211398770721,0.027558763270627677,0.025225460979698265,0.06655764574408643,0.012097317936300988,0.09214052896256286,0.07887148444775563,0.10738461538461538,0.025842242503259456,0.04526159433786552,19.17512292791954,10738.0,2000
